cycle_id,pond_id,species_id,total_seed,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,pond_size,padat_tebar,total_feed,avg_feed_per_day,avg_growth_feed,size_harvest,weight_harvest,total_harvested,selling_price,cycle_lead_time,harvest_time,total_seed_type_actual,total_seed_type_gross,total_seed_type_net,pond_name_A,pond_name_A1,pond_name_A2,pond_name_A3,pond_name_A4,pond_name_Other,survival_rate,survival_rate_pred,avg_body_weight,avg_body_weight_pred,biomass,biomass_pred
16372,31372,1,30000,256.0,0,1.25,100,50.0,256.0,7680000.0,414.2,2.67,0.05,335.0,330.58,32706,18588194,74,74,0,0,1,0,0,0,0,0,1,100.0,99.4,5.33,5.927037414050949,176744.25568699933,202941.89154360365
16374,31376,1,30000,256.0,0,1.25,99,50.0,256.0,7680000.0,383.1,3.72,0.01,326.0,360.8,33871,20688140,74,74,0,0,1,0,0,0,0,0,1,100.0,99.44,5.47,5.904940952907317,176156.19850713108,206037.30670145192
16384,32261,1,50000,704.0,0,1.25,120,70.0,704.0,35200000.0,440.7,1.87,0.01,150.0,395.0,59250,50000,70,70,0,0,1,0,0,0,0,0,1,100.0,99.96,6.4,5.997978176414233,299778.94925718335,307338.7408871113
16394,33025,1,562600,3600.0,1,1.25,100,40.0,3648.0,2052364800.0,5863.0,75.17,0.35,669.0,5542.87,434247,341758777,70,70,1,0,0,0,0,0,1,0,0,77.19,78.45,9.38,9.417739677412827,4156610.7587010222,3957789.426269974
16415,32226,1,90000,1092.0,0,1.25,105,55.0,1092.0,98280000.0,357.39,2.81,0.02,72.0,100.0,7200,6600000,81,81,0,1,0,0,1,0,0,0,0,8.0,9.84,6.86,8.842253278141909,78306.99503122475,78946.76722898413
16424,32251,1,100000,1800.0,0,1.25,100,55.0,1800.0,180000000.0,530.7,5.71,0.09,74.0,200.0,14800,13000000,55,55,0,0,1,0,0,0,0,0,1,14.8,15.42,12.0,8.739396806336856,134761.49875371432,132930.65222909578
16428,32191,1,125000,1000.0,0,1.25,100,55.0,1000.08,125009875.0,698.4,3.0,0.01,72.0,281.6,20275,18191,70,70,0,0,1,0,1,0,0,0,0,16.22,16.42,9.36,8.981519025463271,184345.67799763364,201956.01844290653
16429,32192,1,125000,1000.0,0,1.25,100,55.0,1000.08,125009875.0,467.3,2.18,0.01,67.0,228.0,15276,15048000,70,70,0,0,1,0,1,0,0,0,0,12.22,13.41,9.73,9.16257831165328,153587.71894908813,140551.2008859323
16469,32227,1,220000,2700.0,0,1.25,100,55.0,2700.0,594000000.0,805.56,5.75,0.03,223.0,250.0,26800,14250000,85,85,0,1,0,0,1,0,0,0,0,12.18,12.92,4.91,8.797005445997351,250046.08279702874,227241.88397367764
16483,33163,1,60000,480.0,0,1.25,100,55.0,479.61,28776600.0,430.0,2.09,0.01,120.0,250.0,30000,12750000,52,51,0,0,1,0,0,0,0,0,1,50.0,52.35,6.66,6.647555199423043,208799.70881387775,207216.73469882892
16485,30308,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,3401.0,35.43,0.28,558.0,1817.02,134139,33729000,94,94,0,0,1,0,0,0,0,0,1,55.89,55.0,8.98,9.957671723961164,1314412.6675628738,1345353.8144664313
16486,27610,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,4420.0,49.66,0.51,461.0,2852.03,244508,33729000,85,85,0,0,1,0,0,0,0,0,1,100.0,97.45,6.51,7.860952099323256,1838519.476989723,1848744.9086728075
16487,30310,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,1773.0,21.89,0.28,216.0,1113.59,51175,33729000,83,83,0,0,1,0,0,0,0,0,1,21.32,22.18,11.31,9.98511439397036,531527.6094198301,587960.5418852329
16488,30309,1,240000,1000.0,1,1.25,100,55.0,1000.01,240002136.0,3962.0,45.02,0.23,516.0,2096.19,176695,33729000,86,86,0,0,1,0,0,0,0,0,1,73.62,73.59,8.15,8.798640762608857,1553980.7369289258,1508179.8780929544
16489,24005,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,2617.0,28.14,0.25,582.0,1458.18,83498,33729000,92,92,0,0,1,0,0,0,0,0,1,34.79,35.32,11.84,10.775024906725834,913377.3112933355,938889.6267406986
16497,23996,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,2947.0,34.27,0.2,582.0,1914.33,147808,33729000,85,85,0,0,1,0,0,0,0,0,1,61.59,60.83,7.62,8.222859825441589,1200471.7516358683,1313742.141844885
16498,23995,1,240000,1600.0,0,1.25,105,55.0,1600.02,384005184.0,4280.0,40.38,0.11,603.0,2681.71,160756,33729000,104,104,0,0,1,0,0,0,0,0,1,66.98,66.37,11.16,11.147266226621246,1775625.7427060455,1782129.3237916762
16499,23997,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,3805.0,40.05,0.15,554.0,2495.08,136786,33729000,95,95,0,0,1,0,0,0,0,0,1,56.99,55.61,12.87,10.993248226859851,1467202.8813496232,1537496.1149656717
16500,23998,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,1335.0,16.08,0.33,214.0,601.34,29443,33729000,82,83,0,0,1,0,0,0,0,0,1,12.27,12.28,10.74,10.620930079672974,313020.0513081219,360428.4750032212
16501,24002,1,240000,2000.0,1,1.25,100,55.0,2000.02,480004128.0,3925.0,40.46,0.28,499.0,1944.03,176751,33729000,92,92,0,0,1,0,0,0,0,0,1,73.65,73.09,7.44,8.332470917986672,1461648.71854955,1454968.3172379616
16502,24003,1,240000,1600.0,1,1.25,100,55.0,1600.02,384005184.0,4105.0,46.65,0.08,433.0,2376.72,179817,33729000,84,84,0,0,1,0,0,0,0,0,1,74.92,74.34,7.85,8.11786855034497,1448357.6352783483,1471705.8129426131
16503,24010,1,270000,2000.0,1,1.25,100,55.0,2000.02,540004644.0,2350.0,27.65,0.45,278.0,1110.57,89337,33729000,85,85,0,0,1,0,0,0,0,0,1,33.09,33.04,7.63,8.185192319494524,730184.6364374674,769801.3857566264
16512,30607,1,250000,1900.0,0,1.5,100,45.0,1900.0,475000000.0,2845.3,7.59,0.01,514.5,1296.81,59136,98962774,96,96,0,0,1,0,0,0,0,0,1,23.65,23.87,13.02,11.546790130452187,689054.7010347344,742349.2588563146
16513,30610,1,200000,1450.0,0,1.5,100,45.0,1450.0,290000000.0,1986.54,6.85,0.03,111.0,814.85,90448,44653780,75,75,0,0,1,0,0,0,0,0,1,45.22,45.35,6.14,6.4555658642855,585519.8238906949,622435.0500066873
16525,23684,1,70000,1500.0,0,1.25,120,55.0,1499.91,104993616.0,787.0,4.16,0.02,98.0,583.0,57134,30900000,66,64,0,1,0,0,0,0,0,0,1,81.62,82.5,9.76,8.801974006997908,508313.99890412914,465565.2678929743
16563,32245,1,100000,1500.0,0,1.25,120,30.0,1500.0,150000000.0,1469.0,5.44,0.01,98.0,811.23,38060,59521180,102,102,0,0,1,0,0,0,0,0,1,38.06,38.52,18.27,14.943067460298131,575606.9585706841,562140.0609842454
16573,32250,1,150000,1000.0,0,1.25,100,55.0,1500.0,225000000.0,774.2,3.27,0.01,81.0,300.0,24300,17940000,60,60,0,0,1,0,0,0,0,0,1,16.2,16.37,12.3,9.30244382962583,228421.50823646228,222494.5172007386
16575,33270,1,110000,1000.0,0,1.25,110,55.0,1000.0,110000000.0,3130.77,13.15,-0.01,297.63,2060.0,104474,153934000,98,98,0,0,1,0,0,0,0,0,1,94.98,94.69,12.05,11.781155802922711,1227113.4072766267,1235135.6954327824
16588,33297,1,150000,672.0,1,1.25,60,55.0,672.0,100800000.0,820.28,3.76,0.01,305.0,750.0,113250,36000000,56,56,0,1,0,0,0,0,0,0,1,75.5,77.53,4.1,5.202408160978458,605014.0570809898,627159.2919066413
16624,33355,1,34000,1600.0,1,1.25,100,55.0,1600.0,54400000.0,1585.0,18.65,0.38,244.0,951.68,41685,33729000,87,87,0,0,1,0,0,0,0,0,1,100.0,98.66,10.25,10.522766470318466,352979.8875869507,441815.0643593971
16625,33356,1,340000,1600.0,1,1.25,100,55.0,1600.0,544000000.0,2100.0,26.58,0.33,489.0,1306.47,72763,33729000,83,83,0,0,1,0,0,0,0,0,1,21.4,22.58,8.99,9.116879970159848,699921.1090691118,758769.4533401777
16636,30609,1,330000,1850.0,0,1.5,100,45.0,1850.0,610500000.0,1566.04,7.49,0.03,160.0,666.8,106688,30006000,60,60,0,0,1,1,0,0,0,0,0,32.33,34.13,3.73,4.894841531403898,551301.1068404898,573336.3345728292
16637,30608,1,350000,2000.0,0,1.5,100,45.0,2000.0,700000000.0,1754.64,6.47,0.02,473.3,615.47,67830,34853693,76,75,0,0,1,0,0,0,0,0,1,19.38,20.69,5.83,6.178050730960793,447383.5436825258,437352.47309553775
16666,33516,1,170000,750.0,1,1.25,100,55.0,1050.0,178500000.0,3899.1,11.92,0.04,123.0,2000.0,131700,214400000,82,82,0,1,0,0,0,0,0,1,0,77.47,77.42,4.5,7.865658407183764,1035230.7656030839,1015074.856562182
16675,33537,1,250000,1024.0,1,1.25,100,55.0,1369.0,342250000.0,7079.4,27.65,0.25,51.0,3600.0,183600,424800000,64,63,0,1,0,0,1,0,0,0,0,73.44,73.7,16.25,13.730943303966978,2529926.3037559157,2430751.510129518
16708,13249,1,175000,2256.25,0,1.25,120,55.0,2254.61,394556680.0,4383.0,9.65,0.01,469.14,3399.61,193778,217297715,104,104,0,1,0,0,0,0,0,0,1,100.0,98.88,11.67,11.714419626764563,2027063.1722153397,2041729.897830273
16709,13250,1,175000,2111.4,0,1.25,120,55.0,2109.93,369237960.0,4358.0,9.66,0.03,310.8,3550.66,197019,226454372,104,104,0,1,0,0,0,0,0,0,1,100.0,99.19,11.95,11.862753487661433,2059166.4072719906,2063148.866907926
16711,13251,1,175000,2020.5,0,1.25,120,55.0,2019.95,353490900.0,4240.0,9.53,0.03,311.08,3379.88,192031,218605690,103,103,0,1,0,0,0,0,0,0,1,100.0,99.23,12.04,11.760975769867246,2042322.844876872,2031751.991104453
16712,13252,1,175000,1951.43,0,1.25,120,55.0,1949.86,341225080.0,4452.0,10.0,0.03,586.68,3705.21,197908,244508779,103,103,0,1,0,0,0,0,0,0,1,100.0,99.7,12.71,12.282569411889568,2143001.2981394324,2205988.1268138075
16755,32198,1,125000,1400.0,0,1.25,120,55.0,1400.0,175000000.0,1315.3,4.52,0.02,64.0,920.0,58880,65320000,80,80,0,0,1,0,0,0,0,0,1,47.1,47.13,8.29,9.195402584547516,541724.1547621556,557655.8917390817
16776,32291,1,208000,2976.0,0,1.25,100,55.0,2976.0,619008000.0,651.0,3.06,0.0,340.0,405.0,69725,20390000,79,79,0,1,0,0,0,0,0,0,1,33.52,34.22,4.7,6.13436245521091,436629.1970920201,438255.6256835269
16799,32233,1,100000,900.0,0,1.25,100,55.0,900.0,90000000.0,1416.5,4.45,0.01,124.0,700.0,41000,50000000,83,83,0,0,1,0,0,0,0,0,1,41.0,41.06,7.5,8.61781826725046,353847.61805330386,391687.97743045556
16800,32232,1,75000,700.0,0,1.25,100,55.0,700.13,52509870.0,1699.0,4.39,0.01,124.0,500.0,28600,36040000,83,83,0,0,1,0,0,0,0,0,1,38.13,38.55,9.83,9.70020613289417,280457.20981730265,293332.14872553165
16801,32184,1,100000,1015.0,0,1.25,120,55.0,1099.0,109900000.0,1675.0,3.59,0.01,294.0,1433.32,98833,507,101,101,0,0,1,0,1,0,0,0,0,98.83,97.52,9.12,10.26791191902066,1001326.7703428948,994280.713057732
16802,32185,1,100000,1015.0,0,1.25,120,55.0,1099.0,109900000.0,1647.9,3.65,0.01,349.0,1444.7,100259,25,101,101,0,0,1,0,0,1,0,0,0,100.0,98.05,8.74,10.03218528107256,983655.7668091643,998746.7876545031
16803,32196,1,100000,960.0,0,1.25,100,55.0,900.0,90000000.0,380.6,1.63,0.0,71.0,108.78,7723,33729000,64,64,0,0,1,0,1,0,0,0,0,7.72,9.54,7.52,7.805996242939637,74469.20415764413,77595.57946832594
16810,32339,1,25000,800.0,0,1.25,110,55.0,700.11,17502625.0,120.41,0.55,0.01,84.0,11.5,483,700000,86,86,0,0,1,0,1,0,0,0,0,1.93,6.64,13.26,11.796319942176568,19581.891104013102,17478.292183338992
16811,32400,1,200000,1600.0,0,1.25,100,55.0,1500.0,300000000.0,967.5,4.77,0.04,129.0,583.75,75304,29771250,61,61,0,0,1,0,1,0,0,0,0,37.65,37.9,3.88,5.413560787013989,410347.90765566035,433136.6057974069
16842,33847,1,136466,4104.0,0,1.0,120,25.0,4104.0,560056464.0,5072.75,11.1,0.05,28.0,3980.0,111440,1440760,120,120,1,0,0,0,0,1,0,0,0,81.66,83.43,18.35,15.955323014899903,1816570.7059329748,1946167.322712334
16845,30535,1,50000,102.0,0,3.0,100,40.0,100.02,5001150.0,725.0,8.33,0.11,430.0,585.0,46590,26914000,88,87,0,0,1,0,1,0,0,0,0,93.18,91.35,7.28,8.475484078318908,387117.7352772161,353388.3008877822
16880,32231,1,130000,1200.0,0,1.25,100,55.0,1200.0,156000000.0,669.4,5.53,0.02,200.0,225.0,45000,6750000,62,62,0,0,1,0,0,0,0,0,1,34.62,34.38,4.2,4.90848386467706,219379.77784787657,197852.09875688542
16910,33912,1,11000,700.0,1,1.25,100,55.0,700.0,7700000.0,985.0,11.73,0.13,401.0,483.29,25500,33729000,83,83,0,0,1,0,0,0,0,0,1,100.0,96.23,12.2,11.27210501560674,119318.61322170205,202823.50114398828
16922,30386,1,347500,2820.0,0,1.25,130,55.0,2820.0,979950000.0,7692.0,19.23,0.06,257.0,5056.0,267691,3782,109,107,0,1,0,0,1,0,0,0,0,77.03,75.41,12.24,12.34003206453949,3233702.317504557,3217926.510727084
16938,30387,1,320000,3000.0,0,1.25,130,50.0,3500.0,1120000000.0,7541.0,18.95,0.05,228.0,5267.0,251177,3889,109,108,0,0,1,0,0,0,0,0,1,78.49,78.67,13.12,12.190970791369216,3069003.750902452,2999175.7369681257
16940,30394,1,342500,3000.0,0,1.25,130,50.0,3000.0,1027500000.0,7463.0,18.8,0.06,230.0,4952.0,233560,3728,109,107,0,1,0,0,0,0,0,1,0,68.19,68.73,13.07,12.44788409491652,2930235.0279143723,2924965.1600920325
16941,30392,1,342500,2820.0,0,1.25,130,50.0,2820.0,965850000.0,7523.0,18.95,0.06,248.0,4597.0,240924,3376,109,107,0,1,0,0,0,0,1,0,0,70.34,70.13,12.31,12.20421402784293,2931394.239471239,2896371.6621313766
16942,30388,1,347500,2820.0,0,1.25,130,50.0,2820.0,979950000.0,7336.0,18.43,0.05,248.0,4640.0,236115,3388,109,107,0,1,0,0,0,1,0,0,0,67.95,68.81,12.56,12.174242661323602,2911040.990401728,2891910.034587957
16952,33943,1,179220,5814.0,0,1.0,120,25.0,5814.0,1041985080.0,6901.85,15.37,0.06,30.0,5372.0,161160,1907060,118,118,1,0,0,0,1,0,0,0,0,89.92,89.32,16.0,14.810960539213962,2370928.2546888352,2220697.020097012
16958,32215,1,380000,2700.0,0,1.25,100,55.0,2700.0,1026000000.0,3469.0,35.76,-0.01,339.0,1239.66,108527,73797380,91,91,0,1,0,0,0,0,0,0,1,28.56,31.1,10.72,9.994389089072834,1181136.9025466277,1093803.9531900086
16961,33965,1,275000,2400.0,0,1.25,139,55.0,2400.0,660000000.0,4533.0,8.99,0.1,466.0,2081.03,72707,57574716,131,130,0,1,0,0,0,0,0,0,1,26.44,27.17,16.37,13.908124191600868,1039180.2692859378,1234946.5968355057
17031,32340,1,15000,800.0,0,1.25,110,55.0,700.02,10500300.0,98.8,0.45,0.01,60.0,13.5,405,880000,103,103,0,0,1,0,0,1,0,0,0,2.7,10.03,11.1,11.63443733109626,17504.010964634323,16596.233957464417
17032,34032,1,35100,718.0,0,1.25,110,55.0,717.5,25184250.0,788.1,2.2,0.0,283.0,628.0,42296,39522420,100,100,0,0,1,0,1,0,0,0,0,100.0,98.25,12.15,10.986170013476384,378866.3125422432,413065.74423065595
17033,34033,1,94900,816.0,0,1.25,110,55.0,816.0,77438400.0,1990.1,4.96,0.02,263.0,1250.0,88535,77867040,100,100,0,0,1,0,0,1,0,0,0,93.29,92.5,10.86,11.86127570142291,1041212.4342601566,969462.5480315832
17034,33945,1,500000,702.25,0,1.25,90,45.0,900.0,450000000.0,2476.44,10.96,-0.2,357.0,1074.5,190931,49573000,59,58,0,0,1,0,0,0,0,0,1,38.19,40.64,3.62,4.888496729697743,993342.5354745814,964594.428426379
17042,32301,1,80000,670.0,0,1.25,100,55.0,675.0,54000000.0,589.6,9.07,0.15,237.0,616.0,47451,4746000,66,-9,0,1,0,0,0,1,0,0,0,59.31,60.12,5.25,5.494613218600425,264268.91736180603,313148.35474091966
17043,32228,1,150000,1200.0,0,1.25,100,55.0,1199.93,179989440.0,1373.9,5.61,0.03,41.0,581.0,23821,42703500,66,66,0,0,1,0,0,0,0,0,1,15.88,16.45,10.23,11.524724197817577,284372.5695811487,330251.9559240661
17044,34066,1,691488,2250.0,0,1.25,120,55.0,2250.08,1555902627.55,4459.0,59.45,0.11,103.58,933.26,96667,33729000,76,76,1,0,0,0,0,0,0,0,1,13.98,24.54,6.23,7.070503954076449,1199801.9838134004,1039087.0500751627
17050,34072,1,446752,1500.0,0,1.25,120,55.0,1500.01,670133763.1,3577.0,47.69,0.08,102.43,1249.68,128005,33729000,76,76,1,0,0,0,0,0,0,0,1,28.65,31.22,5.84,6.376404809555385,889355.2739815837,917594.7306211785
17076,30390,1,319000,2500.0,0,1.25,130,40.0,2500.0,797500000.0,6663.0,17.58,0.06,266.0,4022.0,234988,2937,102,100,0,1,0,0,0,0,0,0,1,73.66,75.12,10.43,10.993965266207246,2634514.679843988,2545455.3657730184
17112,32213,1,200000,2660.0,0,1.25,100,55.0,2660.0,532000000.0,986.0,15.17,0.32,140.0,70.0,9800,3430000,66,66,0,1,0,0,1,0,0,0,0,4.9,5.19,4.15,8.299793719757487,86151.85881108271,75949.71587377644
17117,32957,1,170000,1600.0,1,1.25,100,40.0,1600.0,272000000.0,1459.4,4.72,0.01,84.0,1100.0,92400,86,90,94,0,1,0,0,1,0,0,0,0,54.35,55.15,4.58,7.269484143887437,681550.4859101666,723972.0408629793
17125,34187,1,188000,1225.0,0,1.25,100,55.0,1225.0,230300000.0,1971.1,6.75,0.01,120.0,132.0,15840,7128000,75,75,0,0,1,1,0,0,0,0,0,8.43,8.61,5.4,6.644304421048367,107550.0268026257,109367.7748983259
17126,34186,1,180000,870.0,0,1.25,100,55.0,870.0,156600000.0,1976.46,6.96,0.02,213.0,450.0,48600,25500000,75,75,0,0,1,0,0,0,0,0,1,27.0,27.35,5.05,6.127076960787175,301635.99877955264,292857.98342846887
17162,34194,1,37190,200.96,0,1.25,100,50.0,256.0,9520640.0,361.3,5.31,-0.01,244.0,248.55,26867,105200,68,68,0,0,1,0,0,0,0,0,1,72.24,79.4,5.99,5.4829720006845015,161905.91259213255,186630.84498631032
17191,25771,1,125000,1249.91,0,1.25,120,40.0,1249.91,156238550.0,3797.54,8.53,0.03,305.0,2687.5,135156,36629000,119,119,0,0,1,0,0,0,0,0,1,100.0,99.03,13.23,13.125967599309304,1624830.7141995004,1641339.8594850127
17192,25772,1,125000,1249.91,0,1.25,120,40.0,1249.91,156238550.0,2212.84,5.03,0.02,403.0,1503.0,160954,25294300,119,119,0,0,1,0,0,0,0,0,1,100.0,99.57,13.2,12.896240448425353,1605098.3268121402,1454514.3525791122
17193,25773,1,125000,1249.91,0,1.25,120,40.0,1249.91,156238550.0,2338.53,5.33,0.01,284.0,1635.0,82689,36763200,119,119,0,0,1,0,0,0,0,0,1,66.15,67.32,14.6,13.989248965397342,1177195.3004381862,1155902.3996875056
17194,25774,1,125000,1249.91,0,1.25,120,40.0,1249.91,156238550.0,3388.96,7.62,0.03,317.0,2419.5,129706,37140900,119,119,0,0,1,0,0,0,0,0,1,100.0,98.42,12.59,13.052161551177578,1605742.1748336216,1572947.3553378356
17201,32183,1,200000,1741.0,0,1.25,120,55.0,812.0,162400000.0,636.1,2.62,0.01,96.5,105.5,10181,6076800,58,58,0,0,1,0,1,0,0,0,0,5.09,5.38,4.38,5.710208195728045,61441.84018603376,70656.5064588767
17218,32273,1,50000,506.0,0,1.25,100,55.0,400.0,20000000.0,225.0,1.47,0.01,165.0,200.0,33000,9700000,68,64,0,1,0,0,1,0,0,0,0,66.0,64.84,4.6,5.352885805284613,173540.55780732716,177767.45477823573
17225,24193,1,150000,1325.0,0,1.25,120,30.0,1325.0,198750000.0,3084.7,21.13,-0.01,706.0,2116.0,156950,33729000,93,93,0,0,1,0,0,0,0,0,1,100.0,98.73,11.61,10.906710128786042,1615229.2365225689,1588542.457774087
17233,18209,1,400000,1500.0,0,1.25,100,55.0,1499.91,599963520.0,3530.01,38.37,0.2,530.0,3470.58,212912,135680654,91,91,0,0,1,0,0,0,0,0,1,53.23,51.69,10.55,10.03480909055528,2074797.1275632097,2036290.0887844448
17263,32677,1,30000,750.0,0,1.25,100,55.0,750.0,22500000.0,29.0,0.43,0.01,240.0,33.0,7920,1386000,39,39,0,1,0,0,0,0,0,0,1,26.4,31.53,4.5,4.358334083170646,41225.482092711136,40270.500471089115
17266,24014,1,110000,900.0,0,1.25,101,55.0,900.0,99000000.0,2225.0,22.25,0.06,237.0,1316.65,77674,96222142,101,100,0,1,0,1,0,0,0,0,0,70.61,69.58,13.09,12.995169750411698,994624.3023570105,973566.3058313219
17277,32064,1,9000,56.0,0,1.25,114,40.0,56.0,504000.0,268.45,2.56,0.03,155.0,159.0,11142,8729320,114,107,1,0,0,0,0,0,0,0,1,100.0,88.1,11.33,10.242688011155511,81214.27324045204,89221.0898988154
17278,32065,1,11,200.0,0,1.25,100,50.0,320.0,3520.0,69.13,0.8,0.01,53.0,59.0,3127,3835000,92,92,1,0,0,0,0,0,0,0,1,100.0,80.05,6.0,8.917403552178238,78.52219697870548,13265.125017514918
17307,34395,1,160000,770.0,0,1.25,110,55.0,770.0,123200000.0,1077.0,13.13,0.23,71.0,380.0,26980,380,79,79,0,0,1,0,0,0,0,0,1,16.86,17.34,13.8,11.851697152468702,328813.4857980917,286535.4145794593
17325,20729,1,99985,884.0,0,1.25,120,50.0,884.0,88386490.04,452.5,8.7,0.04,139.0,152.74,21231,7026000,53,53,1,0,0,0,0,0,0,0,1,21.23,21.37,5.21,5.108138008197655,109144.53509879862,115917.1054663596
17330,20733,1,107445,913.94,0,1.25,120,50.0,913.94,98198691.59,458.0,8.98,0.05,187.0,239.23,44736,1100500,53,53,1,0,0,0,0,0,0,0,1,41.64,42.12,3.94,4.22639711899398,191269.1264352698,194397.6649208659
17339,33946,1,500000,699.9,0,1.25,100,55.0,900.0,450000000.0,2412.76,11.17,-0.21,386.0,482.9,95346,19388380,62,62,0,0,1,0,0,0,0,0,1,19.07,23.36,3.5,4.728550279693073,552294.672668151,509967.7481071027
17364,32189,1,180000,1300.0,0,1.25,120,55.0,1300.0,234000000.0,848.2,4.08,0.06,58.5,251.42,14708,13325260,85,85,0,0,1,0,1,0,0,0,0,8.17,8.35,16.11,12.9170956137122,194143.94707409435,183476.65220408997
17375,34229,1,70000,1000.0,0,1.25,100,55.0,1000.0,70000000.0,38.5,0.41,0.0,100.0,150.0,15000,8400000,81,81,0,0,1,0,1,0,0,0,0,21.43,22.21,10.0,8.733346673619499,135777.34073476237,125338.94614789342
17384,30786,1,627000,3000.0,0,1.25,100,45.0,3000.0,1881000000.0,4169.0,55.59,0.38,597.0,2444.46,267206,33729000,76,76,1,0,0,0,1,0,0,0,0,42.62,50.98,6.45,6.902657137492141,2206397.0796508202,2145727.3191992547
17385,30787,1,417000,2000.0,0,1.25,100,45.0,2000.0,834000000.0,5412.0,72.16,0.47,964.0,4532.95,381442,378,75,75,1,0,0,0,0,1,0,0,0,91.47,92.2,9.05,8.237338525121249,3167042.4921074673,3119351.9394530584
17386,30788,1,17000,75.0,0,1.25,100,45.0,75.0,1275000.0,253.9,3.39,0.03,290.0,202.78,15631,33729000,75,75,1,0,0,0,0,0,1,0,0,91.95,88.1,8.34,7.978590396265957,119495.34836487522,126093.82354668967
17401,18210,1,400000,1499.91,0,1.25,100,55.0,1600.02,640008640.0,3243.01,45.68,0.0,485.0,2090.6,191375,112197825,70,69,0,0,1,0,0,0,0,0,1,47.84,48.5,6.3,6.602193878353756,1280825.6124006286,1333358.703266183
17402,31820,1,400000,1499.91,0,1.25,100,55.0,1999.88,799951360.0,3434.01,40.88,0.22,332.0,4297.32,356678,111231702,82,82,0,0,1,0,0,0,0,0,1,89.17,89.58,6.59,7.608665976657073,2726337.1927557625,2562206.7405052125
17403,22418,1,250000,1200.0,0,1.25,100,55.0,1200.0,300000000.0,1476.0,17.78,0.02,675.0,1384.78,95812,50138980,83,83,0,0,1,0,0,0,0,0,1,38.32,38.55,9.11,9.162410992115907,883027.3593651705,918390.1024278984
17404,25399,1,200000,1099.98,0,1.25,100,55.0,1099.98,219995200.0,973.0,11.45,0.06,497.0,1916.78,167398,41546234,83,83,0,0,1,0,0,0,0,0,1,83.7,83.67,11.81,9.773830160537203,1635552.7390642955,1541143.3524451463
17405,25400,1,200000,1200.0,0,1.25,100,55.0,1200.0,240000000.0,1629.5,19.63,0.04,623.0,2442.46,166511,68827237,83,83,0,0,1,0,0,0,0,0,1,83.26,83.78,9.46,9.278508382330465,1554706.8645432927,1566453.175563294
17449,34490,1,380000,1056.0,0,1.25,120,55.0,1056.0,401280000.0,10168.3,31.29,0.03,1139.0,5372.35,463341,322342540,97,97,0,1,0,0,0,0,0,0,1,100.0,99.24,8.9,10.13295426681019,3821258.6494653244,3801643.6359429113
17450,34491,1,380260,1056.0,0,1.25,120,55.0,1056.0,401554560.0,6759.0,26.82,0.06,1007.0,2732.32,270871,160038272,76,76,0,1,0,0,0,0,0,0,1,71.23,71.3,6.79,7.5353114590709565,2043014.1827589676,2120534.569749931
17451,34492,1,380260,1056.0,0,1.25,120,55.0,1056.0,401554560.0,7006.0,26.14,0.04,556.3,3443.74,369987,186085757,80,80,0,1,0,0,0,0,0,0,1,97.3,94.41,6.72,7.715895589184208,2770033.2598112426,2606770.689221435
17452,34493,1,276000,1056.0,0,1.25,120,55.0,1056.0,291456000.0,5722.4,17.61,0.04,1531.8,4672.19,364784,290707348,97,97,0,1,0,0,0,0,0,0,1,100.0,99.73,9.2,10.019908763151768,2758027.982619588,2990613.1353542623
17453,34494,1,276000,1056.0,0,1.25,120,55.0,1056.0,291456000.0,5713.4,17.58,0.04,1126.0,3113.74,267341,188234690,97,97,0,1,0,0,0,0,0,0,1,96.86,96.9,9.45,9.692222193319807,2592126.6722702226,2490199.968001904
17468,34588,1,125000,1400.0,0,1.25,100,55.0,1400.0,175000000.0,177.6,3.23,0.05,200.0,100.0,20000,3800000,52,52,0,0,1,0,0,1,0,0,0,16.0,16.6,4.0,4.102906012565433,85135.29976073274,85080.58407358547
17475,32214,1,150000,1000.0,0,1.25,100,55.0,1000.01,150001335.0,893.05,13.74,0.31,130.0,430.0,55900,21930000,64,64,0,1,0,0,1,0,0,0,0,37.27,38.79,6.0,6.501113746186622,378267.30332186853,351932.84373321355
17532,34731,1,300000,4999.9,0,1.25,125,55.0,4999.9,1499971230.0,9638.0,17.62,0.04,25.3,5383.0,136190,33729000,125,125,1,0,0,0,0,0,0,0,1,45.4,44.61,10.17,9.747841421268928,1304553.6174084207,1327052.4380673363
17537,32300,1,100000,972.0,0,1.25,100,55.0,972.0,97200000.0,729.5,10.42,0.22,103.0,170.0,17510,5871000,71,71,0,0,1,0,1,0,0,0,0,17.51,17.63,6.5,7.206304917855332,127047.1557017895,126729.20123935853
